timestep,agg_RIS,category,date,NER,NER_SA
W,Establishment Size,20-49 employees,2013-11-02,20168000.0,19935000.0
W,Establishment Size,20-49 employees,2013-11-09,20157000.0,19946000.0
W,Establishment Size,20-49 employees,2013-11-16,20147000.0,19952000.0
W,Establishment Size,20-49 employees,2013-11-23,20136000.0,19959000.0
W,Establishment Size,20-49 employees,2013-11-30,20129000.0,19991000.0
W,Establishment Size,20-49 employees,2013-12-07,20087000.0,20020000.0
W,Establishment Size,20-49 employees,2013-12-14,19977000.0,20046000.0
W,Establishment Size,20-49 employees,2013-12-21,19859000.0,20039000.0
W,Establishment Size,20-49 employees,2013-12-28,19816000.0,20051000.0
W,Establishment Size,20-49 employees,2014-01-04,19776000.0,20071000.0
W,Establishment Size,20-49 employees,2014-01-11,19711000.0,20092000.0
W,Establishment Size,20-49 employees,2014-01-18,19661000.0,20110000.0
W,Establishment Size,20-49 employees,2014-01-25,19632000.0,20129000.0
W,Establishment Size,20-49 employees,2014-02-01,19625000.0,20140000.0
W,Establishment Size,20-49 employees,2014-02-08,19634000.0,20154000.0
W,Establishment Size,20-49 employees,2014-02-15,19630000.0,20155000.0
W,Establishment Size,20-49 employees,2014-02-22,19636000.0,20166000.0
W,Establishment Size,20-49 employees,2014-03-01,19668000.0,20186000.0
W,Establishment Size,20-49 employees,2014-03-08,19690000.0,20195000.0
W,Establishment Size,20-49 employees,2014-03-15,19719000.0,20205000.0
W,Establishment Size,20-49 employees,2014-03-22,19760000.0,20215000.0
W,Establishment Size,20-49 employees,2014-03-29,19813000.0,20224000.0
W,Establishment Size,20-49 employees,2014-04-05,19867000.0,20230000.0
W,Establishment Size,20-49 employees,2014-04-12,19925000.0,20245000.0
W,Establishment Size,20-49 employees,2014-04-19,19979000.0,20263000.0
W,Establishment Size,20-49 employees,2014-04-26,20025000.0,20273000.0
W,Establishment Size,20-49 employees,2014-05-03,20079000.0,20289000.0
W,Establishment Size,20-49 employees,2014-05-10,20127000.0,20300000.0
W,Establishment Size,20-49 employees,2014-05-17,20178000.0,20307000.0
W,Establishment Size,20-49 employees,2014-05-24,20250000.0,20315000.0
W,Establishment Size,20-49 employees,2014-05-31,20341000.0,20327000.0
W,Establishment Size,20-49 employees,2014-06-07,20426000.0,20335000.0
W,Establishment Size,20-49 employees,2014-06-14,20505000.0,20342000.0
W,Establishment Size,20-49 employees,2014-06-21,20574000.0,20344000.0
W,Establishment Size,20-49 employees,2014-06-28,20650000.0,20354000.0
W,Establishment Size,20-49 employees,2014-07-05,20722000.0,20377000.0
W,Establishment Size,20-49 employees,2014-07-12,20762000.0,20392000.0
W,Establishment Size,20-49 employees,2014-07-19,20784000.0,20405000.0
W,Establishment Size,20-49 employees,2014-07-26,20808000.0,20424000.0
W,Establishment Size,20-49 employees,2014-08-02,20827000.0,20437000.0
W,Establishment Size,20-49 employees,2014-08-09,20841000.0,20448000.0
W,Establishment Size,20-49 employees,2014-08-16,20854000.0,20462000.0
W,Establishment Size,20-49 employees,2014-08-23,20867000.0,20476000.0
W,Establishment Size,20-49 employees,2014-08-30,20882000.0,20493000.0
W,Establishment Size,20-49 employees,2014-09-06,20907000.0,20525000.0
W,Establishment Size,20-49 employees,2014-09-13,20906000.0,20529000.0
W,Establishment Size,20-49 employees,2014-09-20,20897000.0,20537000.0
W,Establishment Size,20-49 employees,2014-09-27,20894000.0,20550000.0
W,Establishment Size,20-49 employees,2014-10-04,20905000.0,20577000.0
W,Establishment Size,20-49 employees,2014-10-11,20912000.0,20594000.0
W,Establishment Size,20-49 employees,2014-10-18,20922000.0,20607000.0
W,Establishment Size,20-49 employees,2014-10-25,20933000.0,20625000.0
W,Establishment Size,20-49 employees,2014-11-01,20929000.0,20638000.0
W,Establishment Size,20-49 employees,2014-11-08,20924000.0,20659000.0
W,Establishment Size,20-49 employees,2014-11-15,20910000.0,20664000.0
W,Establishment Size,20-49 employees,2014-11-22,20896000.0,20671000.0
W,Establishment Size,20-49 employees,2014-11-29,20882000.0,20689000.0
W,Establishment Size,20-49 employees,2014-12-06,20844000.0,20708000.0
W,Establishment Size,20-49 employees,2014-12-13,20712000.0,20714000.0
W,Establishment Size,20-49 employees,2014-12-20,20589000.0,20712000.0
W,Establishment Size,20-49 employees,2014-12-27,20533000.0,20727000.0
W,Establishment Size,20-49 employees,2015-01-03,20485000.0,20741000.0
W,Establishment Size,20-49 employees,2015-01-10,20394000.0,20746000.0
W,Establishment Size,20-49 employees,2015-01-17,20314000.0,20744000.0
W,Establishment Size,20-49 employees,2015-01-24,20275000.0,20758000.0
W,Establishment Size,20-49 employees,2015-01-31,20266000.0,20772000.0
W,Establishment Size,20-49 employees,2015-02-07,20270000.0,20781000.0
W,Establishment Size,20-49 employees,2015-02-14,20285000.0,20802000.0
W,Establishment Size,20-49 employees,2015-02-21,20299000.0,20818000.0
W,Establishment Size,20-49 employees,2015-02-28,20313000.0,20825000.0
W,Establishment Size,20-49 employees,2015-03-07,20329000.0,20832000.0
W,Establishment Size,20-49 employees,2015-03-14,20355000.0,20841000.0
W,Establishment Size,20-49 employees,2015-03-21,20399000.0,20854000.0
W,Establishment Size,20-49 employees,2015-03-28,20460000.0,20871000.0
W,Establishment Size,20-49 employees,2015-04-04,20531000.0,20893000.0
W,Establishment Size,20-49 employees,2015-04-11,20593000.0,20911000.0
W,Establishment Size,20-49 employees,2015-04-18,20646000.0,20923000.0
W,Establishment Size,20-49 employees,2015-04-25,20706000.0,20943000.0
W,Establishment Size,20-49 employees,2015-05-02,20762000.0,20962000.0
W,Establishment Size,20-49 employees,2015-05-09,20815000.0,20979000.0
W,Establishment Size,20-49 employees,2015-05-16,20895000.0,21013000.0
W,Establishment Size,20-49 employees,2015-05-23,20982000.0,21034000.0
W,Establishment Size,20-49 employees,2015-05-30,21070000.0,21042000.0
W,Establishment Size,20-49 employees,2015-06-06,21159000.0,21050000.0
W,Establishment Size,20-49 employees,2015-06-13,21262000.0,21073000.0
W,Establishment Size,20-49 employees,2015-06-20,21357000.0,21088000.0
W,Establishment Size,20-49 employees,2015-06-27,21440000.0,21096000.0
W,Establishment Size,20-49 employees,2015-07-04,21504000.0,21106000.0
W,Establishment Size,20-49 employees,2015-07-11,21536000.0,21110000.0
W,Establishment Size,20-49 employees,2015-07-18,21554000.0,21118000.0
W,Establishment Size,20-49 employees,2015-07-25,21564000.0,21123000.0
W,Establishment Size,20-49 employees,2015-08-01,21583000.0,21139000.0
W,Establishment Size,20-49 employees,2015-08-08,21591000.0,21147000.0
W,Establishment Size,20-49 employees,2015-08-15,21597000.0,21156000.0
W,Establishment Size,20-49 employees,2015-08-22,21604000.0,21165000.0
W,Establishment Size,20-49 employees,2015-08-29,21600000.0,21168000.0
W,Establishment Size,20-49 employees,2015-09-05,21598000.0,21181000.0
W,Establishment Size,20-49 employees,2015-09-12,21597000.0,21197000.0
W,Establishment Size,20-49 employees,2015-09-19,21601000.0,21210000.0
W,Establishment Size,20-49 employees,2015-09-26,21588000.0,21212000.0
W,Establishment Size,20-49 employees,2015-10-03,21583000.0,21223000.0
W,Establishment Size,20-49 employees,2015-10-10,21588000.0,21236000.0
W,Establishment Size,20-49 employees,2015-10-17,21604000.0,21250000.0
W,Establishment Size,20-49 employees,2015-10-24,21610000.0,21257000.0
W,Establishment Size,20-49 employees,2015-10-31,21601000.0,21265000.0
W,Establishment Size,20-49 employees,2015-11-07,21577000.0,21269000.0
W,Establishment Size,20-49 employees,2015-11-14,21565000.0,21272000.0
W,Establishment Size,20-49 employees,2015-11-21,21554000.0,21283000.0
W,Establishment Size,20-49 employees,2015-11-28,21535000.0,21295000.0
W,Establishment Size,20-49 employees,2015-12-05,21478000.0,21294000.0
W,Establishment Size,20-49 employees,2015-12-12,21342000.0,21296000.0
W,Establishment Size,20-49 employees,2015-12-19,21228000.0,21301000.0
W,Establishment Size,20-49 employees,2015-12-26,21173000.0,21319000.0
W,Establishment Size,20-49 employees,2016-01-02,21102000.0,21321000.0
W,Establishment Size,20-49 employees,2016-01-09,21003000.0,21321000.0
W,Establishment Size,20-49 employees,2016-01-16,20931000.0,21342000.0
W,Establishment Size,20-49 employees,2016-01-23,20893000.0,21363000.0
W,Establishment Size,20-49 employees,2016-01-30,20869000.0,21371000.0
W,Establishment Size,20-49 employees,2016-02-06,20857000.0,21367000.0
W,Establishment Size,20-49 employees,2016-02-13,20860000.0,21377000.0
W,Establishment Size,20-49 employees,2016-02-20,20873000.0,21390000.0
W,Establishment Size,20-49 employees,2016-02-27,20882000.0,21397000.0
W,Establishment Size,20-49 employees,2016-03-05,20892000.0,21395000.0
W,Establishment Size,20-49 employees,2016-03-12,20922000.0,21408000.0
W,Establishment Size,20-49 employees,2016-03-19,20971000.0,21428000.0
W,Establishment Size,20-49 employees,2016-03-26,21014000.0,21429000.0
W,Establishment Size,20-49 employees,2016-04-02,21061000.0,21431000.0
W,Establishment Size,20-49 employees,2016-04-09,21104000.0,21432000.0
W,Establishment Size,20-49 employees,2016-04-16,21150000.0,21433000.0
W,Establishment Size,20-49 employees,2016-04-23,21191000.0,21430000.0
W,Establishment Size,20-49 employees,2016-04-30,21227000.0,21430000.0
W,Establishment Size,20-49 employees,2016-05-07,21237000.0,21412000.0
W,Establishment Size,20-49 employees,2016-05-14,21283000.0,21417000.0
W,Establishment Size,20-49 employees,2016-05-21,21346000.0,21417000.0
W,Establishment Size,20-49 employees,2016-05-28,21428000.0,21420000.0
W,Establishment Size,20-49 employees,2016-06-04,21523000.0,21432000.0
W,Establishment Size,20-49 employees,2016-06-11,21622000.0,21446000.0
W,Establishment Size,20-49 employees,2016-06-18,21725000.0,21461000.0
W,Establishment Size,20-49 employees,2016-06-25,21817000.0,21469000.0
W,Establishment Size,20-49 employees,2016-07-02,21880000.0,21472000.0
W,Establishment Size,20-49 employees,2016-07-09,21933000.0,21493000.0
W,Establishment Size,20-49 employees,2016-07-16,21958000.0,21506000.0
W,Establishment Size,20-49 employees,2016-07-23,21968000.0,21512000.0
W,Establishment Size,20-49 employees,2016-07-30,21970000.0,21515000.0
W,Establishment Size,20-49 employees,2016-08-06,21980000.0,21530000.0
W,Establishment Size,20-49 employees,2016-08-13,21990000.0,21541000.0
W,Establishment Size,20-49 employees,2016-08-20,21989000.0,21542000.0
W,Establishment Size,20-49 employees,2016-08-27,21983000.0,21550000.0
W,Establishment Size,20-49 employees,2016-09-03,21966000.0,21560000.0
W,Establishment Size,20-49 employees,2016-09-10,21945000.0,21563000.0
W,Establishment Size,20-49 employees,2016-09-17,21934000.0,21568000.0
W,Establishment Size,20-49 employees,2016-09-24,21939000.0,21582000.0
W,Establishment Size,20-49 employees,2016-10-01,21932000.0,21592000.0
W,Establishment Size,20-49 employees,2016-10-08,21926000.0,21599000.0
W,Establishment Size,20-49 employees,2016-10-15,21926000.0,21595000.0
W,Establishment Size,20-49 employees,2016-10-22,21934000.0,21602000.0
W,Establishment Size,20-49 employees,2016-10-29,21928000.0,21608000.0
W,Establishment Size,20-49 employees,2016-11-05,21924000.0,21628000.0
W,Establishment Size,20-49 employees,2016-11-12,21914000.0,21626000.0
W,Establishment Size,20-49 employees,2016-11-19,21891000.0,21622000.0
W,Establishment Size,20-49 employees,2016-11-26,21878000.0,21634000.0
W,Establishment Size,20-49 employees,2016-12-03,21835000.0,21644000.0
W,Establishment Size,20-49 employees,2016-12-10,21707000.0,21647000.0
W,Establishment Size,20-49 employees,2016-12-17,21592000.0,21642000.0
W,Establishment Size,20-49 employees,2016-12-24,21548000.0,21667000.0
W,Establishment Size,20-49 employees,2016-12-31,21491000.0,21673000.0
W,Establishment Size,20-49 employees,2017-01-07,21386000.0,21669000.0
W,Establishment Size,20-49 employees,2017-01-14,21298000.0,21684000.0
W,Establishment Size,20-49 employees,2017-01-21,21222000.0,21680000.0
W,Establishment Size,20-49 employees,2017-01-28,21183000.0,21678000.0
W,Establishment Size,20-49 employees,2017-02-04,21172000.0,21680000.0
W,Establishment Size,20-49 employees,2017-02-11,21171000.0,21685000.0
W,Establishment Size,20-49 employees,2017-02-18,21183000.0,21698000.0
W,Establishment Size,20-49 employees,2017-02-25,21190000.0,21698000.0
W,Establishment Size,20-49 employees,2017-03-04,21197000.0,21701000.0
W,Establishment Size,20-49 employees,2017-03-11,21233000.0,21719000.0
W,Establishment Size,20-49 employees,2017-03-18,21275000.0,21737000.0
W,Establishment Size,20-49 employees,2017-03-25,21309000.0,21738000.0
W,Establishment Size,20-49 employees,2017-04-01,21351000.0,21743000.0
W,Establishment Size,20-49 employees,2017-04-08,21407000.0,21757000.0
